Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

09:32:15     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:32:22       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:22       7    1.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   97.00
09:32:22       8    1.01    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   95.96
09:32:22       9    1.02    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00   96.94
09:32:22      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:22      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:22      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:32:22      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:32:22      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
09:32:22      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:22      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:22      17    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:32:22      18    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
09:32:22      19    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00

09:32:22     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
09:32:23     all   40.64    0.00    0.15    0.00    0.00    0.10    0.00    0.00    0.00   59.11
09:32:23       0  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:23       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:23       2    0.00    0.00    1.01    0.00    0.00    1.01    0.00    0.00    0.00   97.98
09:32:23       3    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
09:32:23       4    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
09:32:23       5   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:23       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
09:32:23       7    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
09:32:23       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
09:32:23       9    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
