Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

08:29:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:36      11   15.31    0.00   21.43    0.00    0.00    5.10    0.00    0.00    0.00   58.16
08:29:36      12   14.58    0.00   22.92    0.00    0.00    3.12    0.00    0.00    0.00   59.38
08:29:36      13   14.61    0.00   17.98    1.12    0.00    3.37    0.00    0.00    0.00   62.92
08:29:36      14   12.12    0.00   26.26    0.00    0.00    5.05    0.00    0.00    0.00   56.57
08:29:36      15   14.61    0.00   26.97    0.00    0.00    8.99    0.00    0.00    0.00   49.44
08:29:36      16   17.02    0.00   28.72    0.00    0.00    5.32    0.00    0.00    0.00   48.94
08:29:36      17   18.09    0.00   26.60    0.00    0.00    6.38    0.00    0.00    0.00   48.94
08:29:36      18   20.43    0.00   25.81    0.00    0.00    8.60    0.00    0.00    0.00   45.16
08:29:36      19   16.85    0.00   26.97    0.00    0.00    4.49    0.00    0.00    0.00   51.69

08:29:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:37     all   17.12    0.00   28.20    0.00    0.00    7.41    0.00    0.00    0.00   47.27
08:29:37       0   15.38    0.00   36.26    0.00    0.00   10.99    0.00    0.00    0.00   37.36
08:29:37       1   20.88    0.00   29.67    0.00    0.00   10.99    0.00    0.00    0.00   38.46
08:29:37       2   19.35    0.00   35.48    0.00    0.00   11.83    0.00    0.00    0.00   33.33
08:29:37       3   15.46    0.00   45.36    0.00    0.00   17.53    0.00    0.00    0.00   21.65
08:29:37       4   21.74    0.00   26.09    0.00    0.00    8.70    0.00    0.00    0.00   43.48
08:29:37       5   21.78    0.00   27.72    0.00    0.00   10.89    0.00    0.00    0.00   39.60
08:29:37       6   15.05    0.00   20.43    0.00    0.00    4.30    0.00    0.00    0.00   60.22
08:29:37       7   15.79    0.00   31.58    0.00    0.00   12.63    0.00    0.00    0.00   40.00
08:29:37       8   17.00    0.00   23.00    0.00    0.00    2.00    0.00    0.00    0.00   58.00
08:29:37       9   19.80    0.00   27.72    0.00    0.00    3.96    0.00    0.00    0.00   48.51
08:29:37      10   15.46    0.00   25.77    0.00    0.00    5.15    0.00    0.00    0.00   53.61
08:29:37      11   19.19    0.00   23.23    0.00    0.00    5.05    0.00    0.00    0.00   52.53
08:29:37      12   16.49    0.00   24.74    0.00    0.00    3.09    0.00    0.00    0.00   55.67
08:29:37      13   13.19    0.00   24.18    0.00    0.00    3.30    0.00    0.00    0.00   59.34
08:29:37      14   14.29    0.00   27.55    0.00    0.00    5.10    0.00    0.00    0.00   53.06
08:29:37      15   13.98    0.00   26.88    0.00    0.00    8.60    0.00    0.00    0.00   50.54
08:29:37      16   13.68    0.00   28.42    0.00    0.00    8.42    0.00    0.00    0.00   49.47
08:29:37      17   19.59    0.00   25.77    0.00    0.00    5.15    0.00    0.00    0.00   49.48
08:29:37      18   17.71    0.00   30.21    0.00    0.00    5.21    0.00    0.00    0.00   46.88
08:29:37      19   16.09    0.00   24.14    0.00    0.00    5.75    0.00    0.00    0.00   54.02

08:29:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:38     all   19.00    0.00   28.62    0.26    0.00    6.80    0.00    0.00    0.00   45.32
08:29:38       0   26.60    0.00   31.91    0.00    0.00   10.64    0.00    0.00    0.00   30.85
08:29:38       1   19.19    0.00   41.41    0.00    0.00   10.10    0.00    0.00    0.00   29.29
08:29:38       2   20.20    0.00   39.39    0.00    0.00   10.10    0.00    0.00    0.00   30.30
08:29:38       3   21.74    0.00   38.04    0.00    0.00   10.87    0.00    0.00    0.00   29.35
08:29:38       4   23.40    0.00   31.91    0.00    0.00   10.64    0.00    0.00    0.00   34.04
08:29:38       5   17.02    0.00   29.79    0.00    0.00    7.45    0.00    0.00    0.00   45.74
08:29:38       6   15.31    0.00   26.53    0.00    0.00   10.20    0.00    0.00    0.00   47.96
08:29:38       7   19.80    0.00   28.71    0.00    0.00   11.88    0.00    0.00    0.00   39.60
08:29:38       8   11.22    0.00   36.73    0.00    0.00   10.20    0.00    0.00    0.00   41.84
08:29:38       9   17.53    0.00   26.80    0.00    0.00    8.25    0.00    0.00    0.00   47.42
08:29:38      10   17.17    0.00   31.31    0.00    0.00    6.06    0.00    0.00    0.00   45.45
08:29:38      11   18.18    0.00   24.24    1.01    0.00    4.04    0.00    0.00    0.00   52.53
08:29:38      12   21.05    0.00   20.00    2.11    0.00    5.26    0.00    0.00    0.00   51.58
08:29:38      13   17.35    0.00   30.61    2.04    0.00   10.20    0.00    0.00    0.00   39.80
08:29:38      14   17.20    0.00   25.81    0.00    0.00    4.30    0.00    0.00    0.00   52.69
08:29:38      15   22.92    0.00   21.88    0.00    0.00    2.08    0.00    0.00    0.00   53.12
08:29:38      16   16.85    0.00   16.85    0.00    0.00    0.00    0.00    0.00    0.00   66.29
08:29:38      17   20.22    0.00   21.35    0.00    0.00    0.00    0.00    0.00    0.00   58.43
08:29:38      18   16.13    0.00   25.81    0.00    0.00    1.08    0.00    0.00    0.00   56.99
08:29:38      19   21.28    0.00   21.28    0.00    0.00    1.06    0.00    0.00    0.00   56.38

08:29:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:39     all   18.54    0.00   28.75    0.00    0.00    7.00    0.00    0.00    0.00   45.71
08:29:39       0   21.43    0.00   29.59    0.00    0.00   10.20    0.00    0.00    0.00   38.78
08:29:39       1   19.35    0.00   37.63    0.00    0.00    6.45    0.00    0.00    0.00   36.56
08:29:39       2   17.17    0.00   38.38    0.00    0.00   11.11    0.00    0.00    0.00   33.33
08:29:39       3   20.00    0.00   35.79    0.00    0.00   11.58    0.00    0.00    0.00   32.63
08:29:39       4   21.28    0.00   37.23    0.00    0.00    9.57    0.00    0.00    0.00   31.91
08:29:39       5   19.23    0.00   28.85    0.00    0.00   10.58    0.00    0.00    0.00   41.35
08:29:39       6   17.02    0.00   23.40    0.00    0.00    7.45    0.00    0.00    0.00   52.13
08:29:39       7   20.41    0.00   27.55    0.00    0.00    8.16    0.00    0.00    0.00   43.88
08:29:39       8   16.13    0.00   23.66    0.00    0.00    8.60    0.00    0.00    0.00   51.61
08:29:39       9   15.73    0.00   21.35    0.00    0.00    5.62    0.00    0.00    0.00   57.30
08:29:39      10   17.89    0.00   25.26    0.00    0.00    2.11    0.00    0.00    0.00   54.74
08:29:39      11   19.15    0.00   23.40    0.00    0.00    4.26    0.00    0.00    0.00   53.19
08:29:39      12   16.13    0.00   25.81    0.00    0.00    3.23    0.00    0.00    0.00   54.84
08:29:39      13   17.89    0.00   24.21    0.00    0.00    5.26    0.00    0.00    0.00   52.63
08:29:39      14   18.18    0.00   24.24    0.00    0.00    5.05    0.00    0.00    0.00   52.53
08:29:39      15   18.56    0.00   42.27    0.00    0.00   13.40    0.00    0.00    0.00   25.77
08:29:39      16   14.43    0.00   24.74    0.00    0.00    5.15    0.00    0.00    0.00   55.67
08:29:39      17   22.58    0.00   21.51    0.00    0.00    3.23    0.00    0.00    0.00   52.69
08:29:39      18   17.44    0.00   25.58    0.00    0.00    0.00    0.00    0.00    0.00   56.98
08:29:39      19   20.43    0.00   33.33    0.00    0.00    7.53    0.00    0.00    0.00   38.71

08:29:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:29:40     all   18.71    0.00   28.83    0.10    0.00    6.81    0.00    0.00    0.00   45.55
08:29:40       0   20.21    0.00   36.17    0.00    0.00    9.57    0.00    0.00    0.00   34.04
