Linux 5.15.0-113-generic (cryptoguard) 	07/17/24 	_x86_64_	(20 CPU)

15:13:52     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:13:58       1    1.02    0.00    0.00   69.39    0.00    0.00    0.00    0.00    0.00   29.59
15:13:58       2    0.99    0.00    0.99   20.79    0.00    0.00    0.00    0.00    0.00   77.23
15:13:58       3    1.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   96.00
15:13:58       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:58       5    4.04    0.00    1.01   35.35    0.00    0.00    0.00    0.00    0.00   59.60
15:13:58       6    0.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   97.00
15:13:58       7    0.00    0.00    1.02    5.10    0.00    0.00    0.00    0.00    0.00   93.88
15:13:58       8    1.02    0.00    0.00   11.22    0.00    0.00    0.00    0.00    0.00   87.76
15:13:58       9    0.00    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00   94.90
15:13:58      10    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
15:13:58      11    0.00    0.00    1.01    2.02    0.00    0.00    0.00    0.00    0.00   96.97
15:13:58      12    0.00    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
15:13:58      13    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
15:13:58      14    1.01    0.00    0.00    8.08    0.00    0.00    0.00    0.00    0.00   90.91
15:13:58      15    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
15:13:58      16    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:58      17    0.00    0.00    1.98   32.67    0.00    0.00    0.00    0.00    0.00   65.35
15:13:58      18    0.00    0.00    2.00   65.00    0.00    0.00    0.00    0.00    0.00   33.00
15:13:58      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:13:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:13:59     all    0.80    0.00    0.50   18.32    0.00    0.00    0.00    0.00    0.00   80.37
15:13:59       0    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
15:13:59       1    1.00    0.00    0.00   82.00    0.00    0.00    0.00    0.00    0.00   17.00
15:13:59       2    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:13:59       3    1.00    0.00    1.00   27.00    0.00    0.00    0.00    0.00    0.00   71.00
15:13:59       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:59       5    1.01    0.00    1.01   59.60    0.00    0.00    0.00    0.00    0.00   38.38
15:13:59       6    1.00    0.00    1.00   18.00    0.00    0.00    0.00    0.00    0.00   80.00
15:13:59       7    0.00    0.00    0.00   23.23    0.00    0.00    0.00    0.00    0.00   76.77
15:13:59       8    0.99    0.00    0.99   48.51    0.00    0.00    0.00    0.00    0.00   49.50
15:13:59       9    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
15:13:59      10    1.02    0.00    0.00   13.27    0.00    0.00    0.00    0.00    0.00   85.71
15:13:59      11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
15:13:59      12    0.00    0.00    1.01   12.12    0.00    0.00    0.00    0.00    0.00   86.87
15:13:59      13    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
15:13:59      14    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
15:13:59      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:59      16    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:13:59      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:13:59      18    2.00    0.00    0.00   82.00    0.00    0.00    0.00    0.00    0.00   16.00
15:13:59      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

15:13:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
15:14:00     all    0.70    0.00    0.50   19.01    0.00    0.00    0.00    0.00    0.00   79.79
15:14:00       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:00       1    0.98    0.00    0.98   85.29    0.00    0.00    0.00    0.00    0.00   12.75
15:14:00       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:00       3    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
15:14:00       4    1.00    0.00    1.00   70.00    0.00    0.00    0.00    0.00    0.00   28.00
15:14:00       5    0.99    0.00    0.00   25.74    0.00    0.00    0.00    0.00    0.00   73.27
15:14:00       6    1.00    0.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
15:14:00       7    1.00    0.00    2.00   82.00    0.00    0.00    0.00    0.00    0.00   15.00
15:14:00       8    0.00    0.00    2.02   14.14    0.00    0.00    0.00    0.00    0.00   83.84
15:14:00       9    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
15:14:00      10    1.96    0.00    0.98   34.31    0.00    0.00    0.00    0.00    0.00   62.75
15:14:00      11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
15:14:00      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:00      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
15:14:00      14    0.00    0.00    1.00   61.00    0.00    0.00    0.00    0.00    0.00   38.00
